#,"By agreeing to take part in this survey, you confirm that you have read, understood and agreed with the following statements. Please note that this survey will skip to the end if you disagree to take part: 
cofupjc5ezilsp8d6t5cofupu94kp58e,,Female,25 to 29,No,"Living with other adults that are non-family members, such as friends/ flatmates",8.0,The same,Some of the time,Often,To some extent,Definitely disagree,0,0,1,1,,,,0.0,,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Renting from private landlord,,Don't know,Don't know,0.0,0.0,0.0,0.0,0,,1.0,Never,Almost every month,Some months but not every month,,Working part-time,,,,,,,"Less than £14,900 p.a.",5567222.0,2022-11-22 16:23:00,2022-11-22 16:28:00,00:04:36,2022-11-22,1,1.0,1,Sometimes true,1,0.0,,0.0,7.0,0.0,1.0,Very Low,High,Moderate Risk
ztz1cu96jkllurvh3xztz1c646qvir26,,Prefer not to say,30 to 34,Prefer not to say,Living on my own WITH children under 18,2.0,Worse,Often,Often,Not at all,Definitely disagree,1,0,0,0,,,,0.0,,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,,1.0,0.0,1.0,0.0,1.0,1.0,Renting from private landlord,,D,Yes,0.0,0.0,1.0,1.0,0,,1.0,Almost every month,Some months but not every month,Almost every month,,Working part-time,,,,,,,"Less than £14,900 p.a.",5570942.0,2022-11-27 13:29:00,2022-11-27 13:55:00,00:26:23,2022-11-27,1,1.0,1,Sometimes true,1,1.0,Yes,0.0,6.0,6.0,3.0,Very Low,Very Low,High Risk
7qs8pxi6oil6mqz7qsz5r4o3z4iepphy,,Female,30 to 34,No,Living with partner/ spouse (NO children or children have left home),9.0,The same,Hardly ever or never,Some of the time,To some extent,Definitely agree,0,0,0,0,,Partner,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Renting from private landlord,,Don't know,Yes,0.0,1.0,0.0,0.0,0,,0.0,Some months but not every month,Almost every month,Never,,,,,,,,Self employed,"Less than £14,900 p.a.",5571420.0,2022-11-27 12:58:00,2022-11-27 13:09:00,00:11:36,2022-11-27,1,1.0,1,Never true,0,0.0,,0.0,1.0,0.0,1.0,Marginal,High,Moderate Risk
25esbjkra3jsr1iwgp4pt2q25es6zhfq,,Female,60 to 64,No,Living on my own (NO children or children have left home),10.0,The same,Often,Some of the time,To some extent,Definitely agree,0,0,1,0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Renting from private landlord,,Don't know,No,0.0,0.0,0.0,0.0,0,,0.0,Some months but not every month,Never,Never,Working full-time,,,,,,,,"£24,301- £37,900 p.a.",5572565.0,2022-11-27 07:22:00,2022-11-27 07:30:00,00:07:33,2022-11-27,1,1.0,0,Never true,0,0.0,,0.0,0.0,0.0,0.0,High,High,Secure
3qqzsqltzm94402t3qqzs98fm4zqxunf,,Female,35 to 39,Prefer not to say,Living with partner/ spouse/ older relative WITH children under 18,7.0,The same,Some of the time,Some of the time,To some extent,Tend to agree,0,0,1,0,,,,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,Renting from private landlord,,Don't know,Yes,1.0,0.0,0.0,1.0,1,,0.0,Almost every month,Almost every month,Some months but not every month,Working full-time,,,,,,,,"£24,301- £37,900 p.a.",5575217.0,2022-11-22 20:34:00,2022-11-22 20:40:00,00:05:23,2022-11-22,1,1.0,1,Sometimes true,1,0.0,No,0.0,4.0,1.0,3.0,Low,Marginal,High Risk
o4ew6y4na6giie8l8r6o4ew6ycwnshwt,,Female,50 to 54,Yes,Living on my own WITH children under 18,7.0,The same,Often,Often,To some extent,Tend to disagree,0,0,1,0,,,,0.0,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,,1.0,0.0,1.0,0.0,0.0,0.0,Renting from private landlord,,Don't know,No,1.0,1.0,0.0,1.0,0,,0.0,Almost every month,Almost every month,1 or 2 months,Working full-time,,,,,,,,"£37,901- £58,900 p.a.",5575322.0,2022-11-22 16:05:00,2022-11-22 16:09:00,00:04:23,2022-11-22,1,1.0,1,Often true,1,1.0,Yes,1.0,7.0,4.0,4.0,Very Low,Low,High Risk
1fw41700nh7bs9fplyfd0j1fw41700qn,,Female,35 to 39,No,Living with partner/ spouse/ older relative WITH children under 18,6.0,The same,Often,Often,To some extent,Definitely disagree,0,0,0,0,None of the above,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Buying the house on a mortgage,,B,Yes,0.0,0.0,0.0,0.0,0,,0.0,Never,Never,Never,Working full-time,,,,,,,,"More than £58,900 p.a.",5577754.0,2022-11-24 08:49:00,2022-11-24 09:03:00,00:14:42,2022-11-22,1,1.0,0,Never true,0,0.0,No,0.0,0.0,0.0,0.0,High,High,Secure
qw6utrzccui3leyr9rsqw6utrzkddrrm,,Female,45 to 49,No,Living with partner/ spouse/ older relative WITH children under 18,5.0,The same,Often,Often,To some extent,Tend to disagree,0,0,1,0,,Olio,,0.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Buying the house on a mortgage,,Don't know,No,0.0,1.0,0.0,1.0,1,,1.0,Almost every month,Some months but not every month,Almost every month,,Working part-time,,,,,,,"£24,301- £37,900 p.a.",5578486.0,2022-11-26 02:06:00,2022-11-26 02:14:00,00:07:26,2022-11-22,1,1.0,1,Sometimes true,1,1.0,No,0.0,4.0,1.0,4.0,Low,Marginal,High Risk
kgikj503xu5ho8hbg2kgikj1h3odaqkh,,Male,65 to 69,No,Living on my own (NO children or children have left home),9.0,The same,Often,Often,To some extent,Tend to agree,0,0,1,0,,,,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,Family owned,Don't know,No,0.0,0.0,0.0,0.0,0,,0.0,Some months but not every month,Never,Some months but not every month,,,,Retired,,,,,Prefer not to say,5582161.0,2022-11-22 15:34:00,2022-11-22 15:44:00,00:09:24,2022-11-22,1,1.0,1,Never true,1,0.0,,0.0,3.0,0.0,0.0,Low,High,Secure
ow7moa0eb8cvff7dh0w9mow7moa05j8w,,Female,40 to 44,No,Living with partner/ spouse/ older relative WITH children under 18,8.0,The same,Hardly ever or never,Some of the time,To a large extent,Tend to disagree,0,0,0,0,None of the above,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Buying the house on a mortgage,,Don't know,No,0.0,0.0,0.0,0.0,0,,0.0,1 or 2 months,1 or 2 months,1 or 2 months,,Working part-time,,,,,,,"More than £58,900 p.a.",5584250.0,2022-11-25 08:48:00,2022-11-25 08:52:00,00:03:59,2022-11-22,1,1.0,0,Never true,0,0.0,No,0.0,0.0,0.0,0.0,High,High,Secure
kv0vvr6ygsldznt6ki8kv0vv8zxmx070,,Female,65 to 69,Yes,Living on my own (NO children or children have left home),7.0,The same,Some of the time,Some of the time,To some extent,Tend to agree,0,0,1,0,,,,0.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Living in rented accommodation arranged by the Local Authority,,Don't know,No,0.0,0.0,0.0,0.0,0,,0.0,Some months but not every month,Some months but not every month,Some months but not every month,,,,Retired,,,,,"£14,901- £24,300 p.a.",5584815.0,2022-11-22 17:18:00,2022-11-22 17:23:00,00:05:09,2022-11-22,1,1.0,1,Never true,1,0.0,,0.0,4.0,0.0,0.0,Low,High,Secure
qv87ufrkfroigkfqv8797ajsngughmv1,,Male,35 to 39,No,Living with partner/ spouse/ older relative WITH children under 18,4.0,Worse,Often,Often,To some extent,Definitely disagree,0,0,0,0,,Your app olio,,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,Renting from private landlord,,C,No,1.0,1.0,0.0,1.0,1,,0.0,Some months but not every month,Almost every month,Almost every month,Working full-time,,,,,,,,"£24,301- £37,900 p.a.",5592998.0,2022-11-22 15:39:00,2022-11-22 15:45:00,00:05:58,2022-11-22,1,1.0,1,Sometimes true,1,1.0,Yes,0.0,8.0,3.0,4.0,Very Low,Low,High Risk
dw55ifpw1h855adw5p6tl2g64islqryl,,Male,25 to 29,No,Living with partner/ spouse (NO children or children have left home),9.0,Much better,Hardly ever or never,Hardly ever or never,Not at all,Tend to agree,0,1,0,1,,,,0.0,,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Renting from private landlord,,Don't know,Yes,0.0,1.0,0.0,1.0,1,,1.0,Almost every month,Some months but not every month,Almost every month,Working full-time,,,,,,,,"£14,901- £24,300 p.a.",5593492.0,2022-11-26 20:55:00,2022-11-26 21:13:00,00:18:10,2022-11-22,1,1.0,1,Sometimes true,1,0.0,,0.0,6.0,0.0,4.0,Very Low,High,High Risk
fsyxk512ozw7bqc2rj6fsyx6p9s0nyr7,,Female,30 to 34,No,Living with partner/ spouse/ older relative WITH children under 18,5.0,Worse,Some of the time,Some of the time,To some extent,Tend to agree,0,1,0,0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Living in rented accommodation from Housing Association,,Don't know,No,0.0,0.0,0.0,0.0,0,,0.0,Some months but not every month,Never,1 or 2 months,,,,,,,Student,,"£14,901- £24,300 p.a.",5597008.0,2022-11-22 16:40:00,2022-11-22 16:48:00,00:08:31,2022-11-22,1,1.0,0,Never true,1,1.0,No,0.0,1.0,1.0,0.0,Marginal,Marginal,Secure
jpqq2h489r5gutf673jpqdvq4cav8sov,,Female,40 to 44,Yes,Living on my own (NO children or children have left home),1.0,Worse,Some of the time,Often,To some extent,Definitely disagree,1,0,1,0,,,,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Renting from private landlord,,Don't know,Yes,1.0,1.0,1.0,1.0,1,,1.0,Almost every month,Almost every month,Almost every month,,,Unemployed,,,,,,"Less than £14,900 p.a.",5598734.0,2022-11-27 12:47:00,2022-11-27 12:54:00,00:07:01,2022-11-27,1,1.0,1,Often true,1,0.0,,0.0,8.0,0.0,6.0,Very Low,High,High Risk
jljc5ah9bbd673wjljc5wta2a72hmeby,,Male,40 to 44,No,Living with partner/ spouse/ older relative WITH children under 18,7.0,Better,Hardly ever or never,Hardly ever or never,To some extent,Definitely disagree,0,0,0,0,None of the above,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Buying the house on a mortgage,,D,No,0.0,0.0,0.0,0.0,0,,0.0,Never,Never,Never,Working full-time,,,,,,,,"More than £58,900 p.a.",5602609.0,2022-11-23 10:30:00,2022-11-23 10:39:00,00:08:56,2022-11-22,1,1.0,0,Never true,0,0.0,No,0.0,0.0,0.0,0.0,High,High,Secure
pa6ndjh4njiki0r6pa6n8em3c15ikexj,,Female,55 to 59,No,Living with partner/ spouse (NO children or children have left home),10.0,Better,Hardly ever or never,Hardly ever or never,To some extent,Tend to agree,0,0,0,0,None of the above,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Owning the house outright,,Don't know,No,0.0,0.0,0.0,0.0,0,,0.0,Never,,Some months but not every month,Working full-time,Working part-time,,,,,,,"£37,901- £58,900 p.a.",5603277.0,2022-11-22 16:04:00,2022-11-22 16:09:00,00:04:28,2022-11-22,1,1.0,0,Never true,0,0.0,,0.0,0.0,0.0,0.0,High,High,Secure
swoytkx36ovcsxk7scb3swoytkoadti7,,Female,55 to 59,Yes,Living on my own (NO children or children have left home),2.0,Much worse,Often,Often,To some extent,Tend to disagree,1,0,0,0,,,,0.0,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Living in rented accommodation arranged by the Local Authority,,Don't know,No,0.0,0.0,0.0,0.0,0,,0.0,Almost every month,Some months but not every month,Never,,,,,,Not working- long term sick or disabled,,,"Less than £14,900 p.a.",5605193.0,2022-11-22 22:13:00,2022-11-22 22:20:00,00:06:38,2022-11-22,1,1.0,1,Sometimes true,1,0.0,,0.0,5.0,0.0,0.0,Low,High,Secure
b4m09228sce1zadt7acb4m090ri4z0ld,,Male,25 to 29,Yes,"Living with other adults that are non-family members, such as friends/ flatmates",7.0,Better,Some of the time,Some of the time,To some extent,Tend to agree,0,0,0,0,None of the above,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Renting from private landlord,,Don't know,No,0.0,1.0,0.0,1.0,0,,0.0,Some months but not every month,Some months but not every month,Never,Working full-time,,,,,,,,"£24,301- £37,900 p.a.",5605675.0,2022-11-27 12:49:00,2022-11-27 12:51:00,00:02:15,2022-11-27,1,1.0,0,Never true,0,0.0,,0.0,0.0,0.0,2.0,High,High,Moderate Risk
1p8d672pz4zv1p8frrp3hubm32wkfqht,,Female,16 to 19,No,"Living with other adult family members (i.e. aged 18 or older, such as adult children, parents and/ or elderly relatives)",7.0,Better,Some of the time,Some of the time,To a large extent,Tend to agree,0,0,1,0,,,,0.0,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Temporarily living with friends and/ or family while attempting to find permanent accommodation,,Don't know,No,0.0,0.0,0.0,0.0,0,,0.0,Some months but not every month,Some months but not every month,Some months but not every month,,Working part-time,,,,,,,"£14,901- £24,300 p.a.",5606298.0,2022-11-27 12:50:00,2022-11-27 12:52:00,00:02:45,2022-11-27,1,1.0,1,Sometimes true,1,0.0,,1.0,5.0,0.0,1.0,Low,High,Moderate Risk
qz8pdps5tv13lciph0qz8zlvsd8ed3d4,,Female,16 to 19,Yes,"Living with other adults that are non-family members, such as friends/ flatmates",7.0,The same,Some of the time,Some of the time,To a large extent,Tend to agree,0,1,1,0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Living in student accommodation/ student halls,,Don't know,Don't know,0.0,0.0,0.0,0.0,0,,0.0,Never,Never,Never,,,,,,,Student,,Prefer not to say,5610802.0,2022-11-27 15:43:00,2022-11-27 15:46:00,00:03:02,2022-11-27,1,1.0,0,Never true,0,0.0,,0.0,0.0,0.0,0.0,High,High,Secure
6832pylex4czvkt6w3aua6832pyl7myp,,Female,40 to 44,No,Living on my own WITH children under 18,10.0,Better,Some of the time,Some of the time,To some extent,Tend to agree,0,0,0,0,None of the above,,,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Buying the house on a mortgage,,B,No,0.0,0.0,0.0,0.0,0,,0.0,1 or 2 months,1 or 2 months,Never,Working full-time,,,,,,,,"£37,901- £58,900 p.a.",5614850.0,2022-11-27 15:36:00,2022-11-27 15:42:00,00:06:09,2022-11-27,1,1.0,0,Never true,1,0.0,No,0.0,2.0,0.0,0.0,Marginal,High,Secure
indws0mmsoy2xwuxucrfnindws0mu0rf,,Male,35 to 39,No,Living with partner/ spouse/ older relative WITH children under 18,9.0,Much better,Often,Hardly ever or never,To a large extent,Tend to agree,0,1,0,0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Owning the house outright,,B,No,0.0,0.0,0.0,0.0,0,,0.0,Never,,Never,Working full-time,,,,,,,,"More than £58,900 p.a.",5615860.0,2022-11-23 13:24:00,2022-11-23 13:29:00,00:05:04,2022-11-22,1,1.0,0,Never true,0,0.0,No,0.0,0.0,0.0,0.0,High,High,Secure
rl0o0rzd5dnrl0maaj4z98hnnmpx2maa,,Female,25 to 29,No,Living with partner/ spouse (NO children or children have left home),8.0,The same,Often,Some of the time,To a large extent,Tend to disagree,0,0,0,0,None of the above,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Renting from private landlord,,Don't know,Yes,0.0,0.0,0.0,0.0,0,,0.0,Never,Never,Never,,Working part-time,,,,,,,"£37,901- £58,900 p.a.",5616172.0,2022-11-22 15:36:00,2022-11-22 15:42:00,00:05:29,2022-11-22,1,1.0,0,Never true,0,0.0,,0.0,0.0,0.0,0.0,High,High,Secure
33522scwllwvokovp6s233522stt1r01,,Female,45 to 49,No,Living with partner/ spouse/ older relative WITH children under 18,5.0,The same,Some of the time,Some of the time,To some extent,Definitely disagree,0,0,0,0,None of the above,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Owning the house outright,,A,No,0.0,0.0,0.0,0.0,0,,0.0,Some months but not every month,,Never,,,Unemployed,,Not working- looking after house/ children,,,,"£37,901- £58,900 p.a.",5616918.0,2022-11-22 16:47:00,2022-11-22 16:54:00,00:07:29,2022-11-22,1,1.0,1,Sometimes true,0,0.0,No,0.0,1.0,0.0,0.0,Marginal,High,Secure
bzs9sk5aaige7wz4s47bzs9snpqunewo,,Female,35 to 39,No,Living with partner/ spouse/ older relative WITH children under 18,10.0,Much better,Hardly ever or never,Hardly ever or never,To a large extent,Tend to agree,1,1,0,0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Renting from private landlord,,G,Yes,1.0,1.0,0.0,0.0,0,,0.0,Some months but not every month,Never,Some months but not every month,Working full-time,,,,,,,,"£37,901- £58,900 p.a.",5618741.0,2022-11-22 18:26:00,2022-11-22 18:32:00,00:05:10,2022-11-22,1,1.0,1,Often true,1,0.0,No,0.0,2.0,0.0,2.0,Marginal,High,Moderate Risk
8bbwi4zq2yqf6hcuvx8d8bbwi4z4r9t7,,Female,25 to 29,No,Living with partner/ spouse (NO children or children have left home),9.0,The same,Some of the time,Hardly ever or never,To a large extent,Tend to disagree,0,0,1,0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Buying the house on a mortgage,,C,No,0.0,0.0,0.0,0.0,0,,0.0,Some months but not every month,1 or 2 months,Never,Working full-time,,,,,,,,"More than £58,900 p.a.",5624291.0,2022-11-22 17:44:00,2022-11-22 17:49:00,00:05:32,2022-11-22,1,1.0,1,Sometimes true,1,0.0,,0.0,2.0,0.0,0.0,Marginal,High,Secure
wd3j26o0fk7i31bi42ixf5jhwd3j26o0,,Female,25 to 29,No,Living with partner/ spouse (NO children or children have left home),8.0,Better,Hardly ever or never,Hardly ever or never,To a large extent,Tend to disagree,0,0,0,0,None of the above,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Renting from private landlord,,B,No,0.0,0.0,0.0,0.0,0,,0.0,Never,1 or 2 months,Never,Working full-time,,,,,,,,"More than £58,900 p.a.",5632122.0,2022-11-22 15:32:00,2022-11-22 15:34:00,00:02:39,2022-11-22,1,1.0,0,Never true,0,0.0,,1.0,0.0,0.0,1.0,High,High,Moderate Risk
nhok8kmkf0lbyk7rpg86lnhok8bemul0,,Female,60 to 64,No,Living on my own (NO children or children have left home),10.0,The same,Hardly ever or never,Hardly ever or never,To a large extent,Tend to disagree,0,0,1,0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Owning the house outright,,Don't know,No,0.0,0.0,0.0,0.0,0,,0.0,Never,,Never,,,,Retired,,,,,Prefer not to say,5633965.0,2022-11-23 05:13:00,2022-11-23 05:17:00,00:04:46,2022-11-22,1,1.0,0,Never true,0,0.0,,0.0,0.0,0.0,0.0,High,High,Secure
mtmdcx7s8hlt1bbbpmtmk4zrh216c52p,,Male,35 to 39,No,Living with partner/ spouse/ older relative WITH children under 18,8.0,The same,Some of the time,Some of the time,To some extent,Tend to disagree,1,0,0,1,,Olio,,0.0,,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,Living in rented accommodation from Housing Association,,Don't know,Yes,1.0,0.0,0.0,1.0,0,,0.0,Almost every month,Some months but not every month,Some months but not every month,,,Unemployed,,,,,,"Less than £14,900 p.a.",5636137.0,2022-11-23 13:16:00,2022-11-23 13:21:00,00:05:22,2022-11-22,1,1.0,1,Sometimes true,1,1.0,No,0.0,7.0,2.0,2.0,Very Low,Low,Moderate Risk
oeoy47n7xejwv4koeow0didk1rz8b3bf,,Female,45 to 49,Yes,Living with partner/ spouse/ older relative WITH children under 18,8.0,Better,Hardly ever or never,Some of the time,To some extent,Tend to disagree,0,0,0,0,None of the above,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Owning the house outright,,Don't know,No,0.0,0.0,0.0,0.0,0,,0.0,Never,,Never,Working full-time,,,,,,,,"More than £58,900 p.a.",5644236.0,2022-11-22 15:36:00,2022-11-22 15:40:00,00:03:49,2022-11-22,1,1.0,0,Never true,0,0.0,No,0.0,0.0,0.0,0.0,High,High,Secure
3yn73n1kqditlyeu683yn7oft59m0lda,,Male,16 to 19,No,Living with partner/ spouse/ older relative WITH children under 18,7.0,Better,Hardly ever or never,Some of the time,To a large extent,Tend to agree,0,0,1,0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Owning the house outright,,Don't know,Don't know,0.0,0.0,0.0,0.0,0,,0.0,Never,,Never,Working full-time,,,,,,Student,,Prefer not to say,5645600.0,2022-11-22 16:16:00,2022-11-22 16:21:00,00:04:16,2022-11-22,1,1.0,0,Never true,0,0.0,No,0.0,0.0,0.0,0.0,High,High,Secure
0nd5qqzf46xk2hl50nd5qqla48qtf82p,,Female,35 to 39,Yes,Living with partner/ spouse (NO children or children have left home),8.0,Worse,Often,Often,Not at all,Definitely disagree,1,0,0,0,,,,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Living in a night shelter/ hostel,,Don't know,Don't know,1.0,0.0,0.0,0.0,0,,0.0,Almost every month,Almost every month,Almost every month,,,Unemployed,,,,Student,,Prefer not to say,5649937.0,2022-11-22 17:32:00,2022-11-22 17:39:00,00:06:24,2022-11-22,1,1.0,1,Often true,1,0.0,,0.0,8.0,0.0,1.0,Very Low,High,Moderate Risk
72k8ws51zet1vk83y9a272kams15bnm4,,Female,25 to 29,No,Living with partner/ spouse (NO children or children have left home),7.0,Better,Hardly ever or never,Some of the time,To some extent,Tend to disagree,0,0,0,0,None of the above,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Renting from private landlord,,C,No,0.0,0.0,0.0,0.0,0,,0.0,Some months but not every month,Never,Some months but not every month,Working full-time,,,,,,,,"£24,301- £37,900 p.a.",5649948.0,2022-11-27 14:01:00,2022-11-27 14:05:00,00:03:40,2022-11-27,1,1.0,0,Never true,0,0.0,,0.0,0.0,0.0,0.0,High,High,Secure
kb5ukwocmwksg1p1j9gkb5vvryg8gtzk,,Female,35 to 39,No,Living with partner/ spouse/ older relative WITH children under 18,8.0,The same,Some of the time,Some of the time,To a large extent,Tend to disagree,0,0,0,0,None of the above,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Buying the house on a mortgage,,Don't know,No,0.0,0.0,0.0,0.0,0,,0.0,Never,Never,Never,Working full-time,,,,,,,,"More than £58,900 p.a.",5651171.0,2022-11-22 15:31:00,2022-11-22 15:35:00,00:04:23,2022-11-22,1,1.0,0,Never true,0,0.0,No,0.0,0.0,0.0,0.0,High,High,Secure
wjc9usac1o9109p5hwjc9usac8g2q2jt,,Female,40 to 44,No,Living on my own WITH children under 18,7.0,The same,Some of the time,Some of the time,To some extent,Tend to disagree,0,0,0,0,None of the above,,,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,Renting from private landlord,,Don't know,Yes,0.0,0.0,0.0,1.0,0,,0.0,Some months but not every month,Never,Some months but not every month,,Working part-time,,,,,,,"Less than £14,900 p.a.",5652390.0,2022-11-27 14:10:00,2022-11-27 14:14:00,00:03:52,2022-11-27,1,1.0,1,Sometimes true,1,1.0,No,0.0,4.0,2.0,1.0,Low,Low,Moderate Risk
3wcwrowus3lzgalavy7oo9yvjg9kflzg,,Female,35 to 39,No,Living with partner/ spouse/ older relative WITH children under 18,8.0,The same,Some of the time,Some of the time,Not at all,Definitely disagree,0,0,0,0,None of the above,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Living in rented accommodation from Housing Association,,Don't know,Yes,0.0,0.0,0.0,0.0,0,,1.0,1 or 2 months,Never,Never,Working full-time,,,,,,,,"£24,301- £37,900 p.a.",5656362.0,2022-11-27 13:04:00,2022-11-27 13:10:00,00:06:50,2022-11-27,1,1.0,0,Never true,0,0.0,No,0.0,0.0,0.0,1.0,High,High,Moderate Risk
qroe7d6zzqh0khxqrova8eclc8jbpom1,,Male,40 to 44,Yes,Living with partner/ spouse/ older relative WITH children under 18,7.0,Worse,Some of the time,Some of the time,To a large extent,Tend to disagree,1,0,0,0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,Renting from private landlord,,B,No,0.0,0.0,0.0,0.0,0,,0.0,Never,Never,Some months but not every month,Working full-time,,,,,,,,"More than £58,900 p.a.",5659424.0,2022-11-22 18:20:00,2022-11-22 18:28:00,00:07:40,2022-11-22,1,1.0,0,Never true,0,0.0,No,0.0,0.0,1.0,0.0,High,Marginal,Secure
